hsn8,description,category,rate,aliases,source
39012000,POLYETHYLENE HAVING A SPECIFIC GRAVITY OF 0.94 OR MORE,chapter_39,,,gst_official_hsn_mstr
39013000,ETHYLENE-VINYL ACETATE COPOLYMERS,chapter_39,,,gst_official_hsn_mstr
39014010,"LINEAR LOW DENSITY POLYETHYLENE (LLDPE), IN WHICH ETHYLENE MONOMER UNIT CONTRIBUTES LESS THAN 95 % BY WEIGHT OF THE TOTAL POLYMER CONTENT",chapter_39,,,gst_official_hsn_mstr
39014090,Other,chapter_39,,,gst_official_hsn_mstr
39019000,Other,chapter_39,,,gst_official_hsn_mstr
39019010,"POLYMERS OF ETHYLENE, IN PRIMARY FORMS - OTHER: LINEAR MEDIUM DENSITY POLYETHYLENE (LMDPE)",chapter_39,,,gst_official_hsn_mstr
39019090,"POLYMERS OF ETHYLENE, IN PRIMARY FORMS - OTHER: OTHER",chapter_39,,,gst_official_hsn_mstr
39021000,POLYPROPYLENE,chapter_39,,,gst_official_hsn_mstr
39022000,POLY ISO BUTYLENE,chapter_39,,,gst_official_hsn_mstr
39023000,PROPYLENE COPOLYMERS,chapter_39,,,gst_official_hsn_mstr
39029000,OTHER,chapter_39,,,gst_official_hsn_mstr
39031100,EXPANSIBLE,chapter_39,,,gst_official_hsn_mstr
39031910,MOULDING POWDER,chapter_39,,,gst_official_hsn_mstr
39031990,OTHER,chapter_39,,,gst_official_hsn_mstr
39032000,STYRENE-ACRYLONITRILE (SAN) COPOLYMERS,chapter_39,,,gst_official_hsn_mstr
39033000,ACRYLONITRILE-BUTADINE-STYRENE (ABS) COPOLYMERS,chapter_39,,,gst_official_hsn_mstr
39039010,"COPOLYMERS, SOLELY OF STYRENE WITH ALLYL ALCOHOL, OF ANY ACETYL VALUE OF 175 OR MORE",chapter_39,,,gst_official_hsn_mstr
39039020,"BROMINATED POLYSTYRENE, CONTAINING BY WEIGHT 58% OR MORE BUT NOT MORE THAN 71% OF BROMINE, IN ONE OF THE FORMS MENTIONED IN NOTE 6(B) TO THIS CHAPTER",chapter_39,,,gst_official_hsn_mstr
39039090,OTHER,chapter_39,,,gst_official_hsn_mstr
39041010,EMULSION GRADE PVC RESIN / PVC PASTE RESIN/ PVC DISPERSION RESIN,chapter_39,,,gst_official_hsn_mstr
39041020,Suspension grade PVC resin,chapter_39,,,gst_official_hsn_mstr
39041090,OTHER,chapter_39,,,gst_official_hsn_mstr
39042100,Non-Plasticised,chapter_39,,,gst_official_hsn_mstr
39042110,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER POLY (VINYL CHLORIDE): NON - PLASTICISED:POLY (VINYL CHLORIDE) RESINS",chapter_39,,,gst_official_hsn_mstr
39042190,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER POLY (VINYL CHLORIDE): NON - PLASTICISED:OTHER",chapter_39,,,gst_official_hsn_mstr
39042200,Plasticised,chapter_39,,,gst_official_hsn_mstr
39042210,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER POLY (VINYL CHLORIDE): PLASTICISED: POLY (VINYL CHLORIDE) (PVC) RESINS (EMULSION GRADE)",chapter_39,,,gst_official_hsn_mstr
39042290,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER POLY (VINYL CHLORIDE): PLASTICISED:OTHER",chapter_39,,,gst_official_hsn_mstr
39043010,POLY (VINYL DERIVATIVES),chapter_39,,,gst_official_hsn_mstr
39043090,OTHER,chapter_39,,,gst_official_hsn_mstr
39044000,OTHER VINYL CHLORIDE COPOLYMERS,chapter_39,,,gst_official_hsn_mstr
39045010,"COPOLYMER OF VINYLIDENE CHLORIDE WITH A CRYLONITRITE, IN THE FORM OF EXPANSIBLE BEADS OF A DIAMETER OF 4 MICROMETERS OR MORE BUT NOT MORE THAN 20 MICROMETERS",chapter_39,,,gst_official_hsn_mstr
39045090,OTHER,chapter_39,,,gst_official_hsn_mstr
39046100,POLYTETRAFLUROETHYLENE,chapter_39,,,gst_official_hsn_mstr
39046910,"POLY (VINYL FLUORIDE), IN ONE OF THE FORMS MENTIONED IN NOTE 6(B) TO THIS CHAPTER",chapter_39,,,gst_official_hsn_mstr
39046990,OTHER,chapter_39,,,gst_official_hsn_mstr
39049000,"POLYMERS OF VINYL CHLORIDE OR OF OTHER HALOGENATED OLEFINS, IN PRIMARY FORMS - OTHER",chapter_39,,,gst_official_hsn_mstr
39049010,Chlorinated poly vinyl chloride (CPVC) resin,chapter_39,,,gst_official_hsn_mstr
39049090,Other,chapter_39,,,gst_official_hsn_mstr
39051210,"POLY (VINYL ACETATE) (PVA), MOULDING MATERIAL",chapter_39,,,gst_official_hsn_mstr
39051220,POLY (VINYL ACETATE) RESINS,chapter_39,,,gst_official_hsn_mstr
39051290,OTHER,chapter_39,,,gst_official_hsn_mstr
39051910,POLY (VINYL ACETATE) (PVA) MOULDING MATERIAL,chapter_39,,,gst_official_hsn_mstr
39051920,POLY (VINYL ACETATE) AND RESINS,chapter_39,,,gst_official_hsn_mstr
39051990,OTHER,chapter_39,,,gst_official_hsn_mstr
39052100,IN AQUEOUS DISPERSION,chapter_39,,,gst_official_hsn_mstr
39052900,OTHER,chapter_39,,,gst_official_hsn_mstr
39053000,"POLY (VINYL ALCOHOL), WHETHER OR NOT CONTAINING UNHYDROLYSED ACETATE GROUPS",chapter_39,,,gst_official_hsn_mstr
39059100,COPOLYMERS,chapter_39,,,gst_official_hsn_mstr
39059910,POLY (VINYL PIROLIDONE) (P ALCOHOL),chapter_39,,,gst_official_hsn_mstr
39059990,OTHER,chapter_39,,,gst_official_hsn_mstr
39061010,BINDERS FOR PIGMENTS OR INKS,chapter_39,,,gst_official_hsn_mstr
39061090,OTHER,chapter_39,,,gst_official_hsn_mstr
39069010,ACRYLIC POLYMERS IN PRIMARY FORMS - OTHER :ACRYLIC RESINS,chapter_39,,,gst_official_hsn_mstr
39069020,ACRYLIC POLYMERS IN PRIMARY FORMS - OTHER : POLYACRYLATE MOULDING POWDER,chapter_39,,,gst_official_hsn_mstr
39069030,ACRYLIC POLYMERS IN PRIMARY FORMS - OTHER :COPOLYMERS OF ACRYLONITRILE,chapter_39,,,gst_official_hsn_mstr
39069040,Poly (acrylic acid),chapter_39,,,gst_official_hsn_mstr
39069050,Polyacrylonitrile (PAN),chapter_39,,,gst_official_hsn_mstr
39069060,Copolymers of acrylonitrile,chapter_39,,,gst_official_hsn_mstr
39069070,Sodium polyacrylate,chapter_39,,,gst_official_hsn_mstr
39069090,OTHER,chapter_39,,,gst_official_hsn_mstr
39071000,POLYACETALS,chapter_39,,,gst_official_hsn_mstr
39072010,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYETHERS:POLY (ETHER ALCOHOLS)",chapter_39,,,gst_official_hsn_mstr
39072090,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYETHERS:OTHER",chapter_39,,,gst_official_hsn_mstr
39072100,BIS(POLYOXYETHYLENE) METHYLPHOSPHONATE,chapter_39,,,gst_official_hsn_mstr
39072910,POLY(ETHER ALCOHOLS),chapter_39,,,gst_official_hsn_mstr
39072990,OTHER,chapter_39,,,gst_official_hsn_mstr
39073010,EPOXY RESINS,chapter_39,,,gst_official_hsn_mstr
39073090,OTHER,chapter_39,,,gst_official_hsn_mstr
39074000,POLYCARBONATES,chapter_39,,,gst_official_hsn_mstr
39075000,ALKYD RESINS,chapter_39,,,gst_official_hsn_mstr
39076010,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLY (ETHYLENE TEREPTHALATE):HAVING AN INTRINSIC VISCOSITY OF LESS THAN 0.64 DL/G",chapter_39,,,gst_official_hsn_mstr
39076020,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLY (ETHYLENE TEREPTHALATE): HAVING AN INTRINSIC VISCOSITY OF NOT LESS THAN 0.64 DL/G AND NOT GREATER THAN 0.72 DL/G",chapter_39,,,gst_official_hsn_mstr
39076090,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - POLY (ETHYLENE TEREPTHALATE): OTHER (INCLUDING CLEAN, CLOURLESS GRADES)",chapter_39,,,gst_official_hsn_mstr
39076110,PET flake (chip),chapter_39,,,gst_official_hsn_mstr
39076190,Other primary form,chapter_39,,,gst_official_hsn_mstr
39076930,PET flake (chip),chapter_39,,,gst_official_hsn_mstr
39076990,Other primary form,chapter_39,,,gst_official_hsn_mstr
39077000,POLY (LACTIC ACID),chapter_39,,,gst_official_hsn_mstr
39079110,MALEIC RESINS,chapter_39,,,gst_official_hsn_mstr
39079120,POLYESTER OR CONTRACT RESINS,chapter_39,,,gst_official_hsn_mstr
39079130,FUMERIC RESINS,chapter_39,,,gst_official_hsn_mstr
39079140,DIALLYLPHTHALATE RESINS,chapter_39,,,gst_official_hsn_mstr
39079150,POLY (BUTYLENE TEREPTHALATE),chapter_39,,,gst_official_hsn_mstr
39079190,OTHER,chapter_39,,,gst_official_hsn_mstr
39079900,Other,chapter_39,,,gst_official_hsn_mstr
39079910,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : OTHER :DIALLYL PHTHALATE RESINS",chapter_39,,,gst_official_hsn_mstr
39079920,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : OTHER : POLY(BUTYLENE TEREPTHALATE)",chapter_39,,,gst_official_hsn_mstr
39079990,"POLYACETALS, OTHER POLYETHERS AND EPOXIDE RESINS, IN PRIMARY FORMS; POLYCARBONATES, ALKYD RESINS, POLYALLYLESTERS AND OTHER POLYESTERS, IN PRIMARY FORMS - OTHER POLYESTERS : OTHER :OTHER",chapter_39,,,gst_official_hsn_mstr
39081010,"POLYAMIDES IN PRIMARY FORMS - POLYAMIDE - 6, - 11, - 12, - 6, 6, - 6, 9, - 6, 10 OR - 6,12:NYLON MOULDING POWDER",chapter_39,,,gst_official_hsn_mstr
39081011,Flake (chip),chapter_39,,,gst_official_hsn_mstr
39081019,Other primary form,chapter_39,,,gst_official_hsn_mstr
39081021,Flake (chip),chapter_39,,,gst_official_hsn_mstr
39081029,Other primary form,chapter_39,,,gst_official_hsn_mstr
39081031,Flake (chip),chapter_39,,,gst_official_hsn_mstr
39081039,Other primary form,chapter_39,,,gst_official_hsn_mstr
39081041,Flake (chip),chapter_39,,,gst_official_hsn_mstr
39081049,Other primary form,chapter_39,,,gst_official_hsn_mstr
39081051,Flake (chip),chapter_39,,,gst_official_hsn_mstr
39081059,Other primary form,chapter_39,,,gst_official_hsn_mstr
39081061,Flake (chip),chapter_39,,,gst_official_hsn_mstr
39081069,Other primary form,chapter_39,,,gst_official_hsn_mstr
39081071,Flake (chip),chapter_39,,,gst_official_hsn_mstr
39081079,Other primary form,chapter_39,,,gst_official_hsn_mstr
39081090,"POLYAMIDES IN PRIMARY FORMS - POLYAMIDE - 6, - 11, - 12, - 6, 6, - 6, 9, - 6, 10 OR - 6,12:OTHER",chapter_39,,,gst_official_hsn_mstr
39089000,Other,chapter_39,,,gst_official_hsn_mstr
39089010,POLYAMIDES IN PRIMARY FORMS - OTHER : NYLON MOULDING POWDER,chapter_39,,,gst_official_hsn_mstr
39089020,POLYAMIDES IN PRIMARY FORMS - OTHER : NYLON IN OTHER PRIMARY FORMS,chapter_39,,,gst_official_hsn_mstr
39089090,POLYAMIDES IN PRIMARY FORMS - OTHER : OTHER,chapter_39,,,gst_official_hsn_mstr
39091010,UREA FORMALDEHYDE RESINS,chapter_39,,,gst_official_hsn_mstr
39091090,OTHER,chapter_39,,,gst_official_hsn_mstr
39092010,MELAMINE FORMALDEHYDE RESINS,chapter_39,,,gst_official_hsn_mstr
39092090,OTHER,chapter_39,,,gst_official_hsn_mstr
39093010,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - OTHER AMINO - RESINS: POLY (PHENYLENE OXIDE)",chapter_39,,,gst_official_hsn_mstr
39093090,"AMINO - RESINS, PHENOLIC RESINS AND POLYURETHANES, IN PRIMARY FORMS - OTHER AMINO - RESINS:OTHER",chapter_39,,,gst_official_hsn_mstr
39093100,"Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI)",chapter_39,,,gst_official_hsn_mstr
39093910,Poly(phenylene oxide),chapter_39,,,gst_official_hsn_mstr
39093990,Other,chapter_39,,,gst_official_hsn_mstr
39094010,CRESOL FORMALDEHYDE OXIDE,chapter_39,,,gst_official_hsn_mstr
39094020,PHENOL FORMALDEHYDE RESINS,chapter_39,,,gst_official_hsn_mstr
39094030,ALKYL PHENOL-FORMALDEHYDE RESINS,chapter_39,,,gst_official_hsn_mstr
39094040,KETONIC RESINS,chapter_39,,,gst_official_hsn_mstr
39094050,PHENOXI RESINS,chapter_39,,,gst_official_hsn_mstr
39094060,TERPENE PHENOLIC RESINS,chapter_39,,,gst_official_hsn_mstr
39094090,OTHER,chapter_39,,,gst_official_hsn_mstr
39095000,POLYURETHANES,chapter_39,,,gst_official_hsn_mstr
39100010,SILICONE RESINS,chapter_39,,,gst_official_hsn_mstr
39100020,SILICONE OIL,chapter_39,,,gst_official_hsn_mstr
39100090,OTHER,chapter_39,,,gst_official_hsn_mstr
39111010,COUMARONE-INDENE RESINS,chapter_39,,,gst_official_hsn_mstr
39111090,OTHER,chapter_39,,,gst_official_hsn_mstr
39112000,"POLY (1,3-PHENYLENE METHYLPHOSPHONATE)",chapter_39,,,gst_official_hsn_mstr
39119010,POLYSULPHONES,chapter_39,,,gst_official_hsn_mstr
39119090,OTHER,chapter_39,,,gst_official_hsn_mstr
39121110,CELLULOSE ACETATE FLAKES,chapter_39,,,gst_official_hsn_mstr
39121120,CELLULOSE ACETATE MOULDING POWDER,chapter_39,,,gst_official_hsn_mstr
39121130,CELLULOSE ACETOBUTYRATE MOULDING POWDER,chapter_39,,,gst_official_hsn_mstr
39121140,"CELLULOSE NITRATE, DYNAMIC GRADE",chapter_39,,,gst_official_hsn_mstr
39121190,OTHER,chapter_39,,,gst_official_hsn_mstr
39121210,CELLULOSE ACETATE FLAKES,chapter_39,,,gst_official_hsn_mstr
39121220,CELLULOSE ACETATE MOULDING POWDER,chapter_39,,,gst_official_hsn_mstr
39121230,CELLULOSE ACETOBUTYRATE MOULDING POWDER,chapter_39,,,gst_official_hsn_mstr
39121290,OTHER,chapter_39,,,gst_official_hsn_mstr
39122011,MOULDING POWDERS,chapter_39,,,gst_official_hsn_mstr
39122019,OTHER,chapter_39,,,gst_official_hsn_mstr
39122021,MOULDING POWDERS,chapter_39,,,gst_official_hsn_mstr
39122029,OTHER,chapter_39,,,gst_official_hsn_mstr
39123100,CARBOXYMETHYL CELLULOSE AND ITS SALTS,chapter_39,,,gst_official_hsn_mstr
39123911,ETHYLCELLULOSE,chapter_39,,,gst_official_hsn_mstr
39123912,METHYLCELLULOSE,chapter_39,,,gst_official_hsn_mstr
39123919,OTHER CELLULOSE ETHERS,chapter_39,,,gst_official_hsn_mstr
39123921,ETHYL CELLULOSE,chapter_39,,,gst_official_hsn_mstr
39123922,METHYL CELLULOSE,chapter_39,,,gst_official_hsn_mstr
39123929,OTHER CELLULOSE ETHER,chapter_39,,,gst_official_hsn_mstr
39129010,"CELLULOSE PROPIONATE AND ACETO PROPIONATE, NON-PLASTICISED",chapter_39,,,gst_official_hsn_mstr
39129020,VISCOSE SPONGE,chapter_39,,,gst_official_hsn_mstr
39129090,OTHER,chapter_39,,,gst_official_hsn_mstr
39131010,SODIUM ALGINATE,chapter_39,,,gst_official_hsn_mstr
39131090,OTHER,chapter_39,,,gst_official_hsn_mstr
39139011,CHLORINATED RUBBER,chapter_39,,,gst_official_hsn_mstr
39139019,OTHER,chapter_39,,,gst_official_hsn_mstr
39139020,"HARDENED PROTEINS (SUCH AS HARDENED CASEIN, GELATIN)",chapter_39,,,gst_official_hsn_mstr
39139030,DEXTRAN,chapter_39,,,gst_official_hsn_mstr
39139090,OTHER,chapter_39,,,gst_official_hsn_mstr
39140010,"ION-EXCHANGERS OF THE CONDENSATION,POLYCONDENSATION OR POLYADDITION TYPE",chapter_39,,,gst_official_hsn_mstr
39140020,ION-EXCHANGERS OF POLYMERISATION OR CO-POLYMERISATION TYPE,chapter_39,,,gst_official_hsn_mstr
39140090,OTHER,chapter_39,,,gst_official_hsn_mstr
39151000,OF POLYMERS OF ETHYLENE,chapter_39,,,gst_official_hsn_mstr
39152000,OF POLYMERS OF STYRENE,chapter_39,,,gst_official_hsn_mstr
39153010,OF COPOLYMERS OF VINYL CHLORIDE,chapter_39,,,gst_official_hsn_mstr
39153090,OTHER,chapter_39,,,gst_official_hsn_mstr
39159010,OF POLYPROPYLENE,chapter_39,,,gst_official_hsn_mstr
39159021,OF COPOLYMERS OF VINYL ACETATE,chapter_39,,,gst_official_hsn_mstr
39159029,OTHER,chapter_39,,,gst_official_hsn_mstr
39159030,OF ACRYLIC POLYMERS AND METHLYACRYLIC COPOLYMERS,chapter_39,,,gst_official_hsn_mstr
39159041,OF ALKYDS AND POLYESTERS,chapter_39,,,gst_official_hsn_mstr
39159042,OF PET BOTTLES,chapter_39,,,gst_official_hsn_mstr
39159049,OF EPOXIDE RESINS,chapter_39,,,gst_official_hsn_mstr
39159050,OF POLYAMIDES,chapter_39,,,gst_official_hsn_mstr
39159061,OF PHENOPLAST,chapter_39,,,gst_official_hsn_mstr
39159062,OF AMINOPLAST,chapter_39,,,gst_official_hsn_mstr
39159063,OF POLYURETHANES,chapter_39,,,gst_official_hsn_mstr
39159071,OF REGENERATED CELLULOSE,chapter_39,,,gst_official_hsn_mstr
39159072,CELLULOSE PLASTIC WASTE SUCH AS CELLULOSE NITRATE FILM SCRAP NON-PLASTICISED,chapter_39,,,gst_official_hsn_mstr
39159073,CELLULOSE PLASTIC WASTE SUCH AS CELLULOSE NITRATE FILM SCRAP PLASTICISED,chapter_39,,,gst_official_hsn_mstr
39159074,CELLULOSE PLASTIC WASTE SUCH AS CELLULOSE ACETATC FILM SCRAP NON-PLASTICISED,chapter_39,,,gst_official_hsn_mstr
39159075,CELLULOSE PLASTIC WASTE SUCH AS CELLULOSE ACETATC FILM SCRAP PLASTICISED,chapter_39,,,gst_official_hsn_mstr
39159079,OTHERS,chapter_39,,,gst_official_hsn_mstr
39159090,OTHER,chapter_39,,,gst_official_hsn_mstr
39161010,RODS OF POLYETHYLENE,chapter_39,,,gst_official_hsn_mstr
39161020,CANES,chapter_39,,,gst_official_hsn_mstr
39161090,OTHER,chapter_39,,,gst_official_hsn_mstr
39162011,CANES,chapter_39,,,gst_official_hsn_mstr
39162019,OTHER,chapter_39,,,gst_official_hsn_mstr
39162091,CANES,chapter_39,,,gst_official_hsn_mstr
39162099,OTHER,chapter_39,,,gst_official_hsn_mstr
39169010,CANES,chapter_39,,,gst_official_hsn_mstr
39169021,OF PHENOPLAST,chapter_39,,,gst_official_hsn_mstr
39169022,OF AMINOPLAST,chapter_39,,,gst_official_hsn_mstr
39169023,OF ALKYDS AND POLYSTERS,chapter_39,,,gst_official_hsn_mstr
39169024,OF POLYAMIDES,chapter_39,,,gst_official_hsn_mstr
39169025,OF POLYURETHANES,chapter_39,,,gst_official_hsn_mstr
39169026,OF EPOXIDE-RESINS (INCLUDING WASTE AND SCRAP),chapter_39,,,gst_official_hsn_mstr
39169027,OF POLYPROPYLENE,chapter_39,,,gst_official_hsn_mstr
39169028,OF ACRYLICMETHACRYLIC AND ACRYLOMETHACRYLIC POLYMERS,chapter_39,,,gst_official_hsn_mstr
39169031,OF POLYMERISATION AND COPOLYMERISATION PRODUCTS OF POLYSTYRENE,chapter_39,,,gst_official_hsn_mstr
39169032,OF POLYMETHYL METHACRYLATE,chapter_39,,,gst_official_hsn_mstr
39169040,OF REGENERATED CELLULOSE,chapter_39,,,gst_official_hsn_mstr
39169050,"OF CELLULOSE NITRATE AND CELLULOID, WHETHER OR NOT PLASTICIZED",chapter_39,,,gst_official_hsn_mstr
39169060,OF VULCANIZED FIBRE,chapter_39,,,gst_official_hsn_mstr
39169070,"OF CELLULOSE ACETATE AND ACETATE BUTYRATE, WHETHER OR NOT PLASTICIZED",chapter_39,,,gst_official_hsn_mstr
39169080,OF VINYL PLASTIC,chapter_39,,,gst_official_hsn_mstr
39169090,OF OTHER POLYMERISATION AND COPOLYMERISATION PRODUCTS,chapter_39,,,gst_official_hsn_mstr
39171010,OF HARDENED PROTEIN,chapter_39,,,gst_official_hsn_mstr
39171020,OF CELLULOSIC MATERIALS,chapter_39,,,gst_official_hsn_mstr
39172110,TUBES OF POLYETHYLENE,chapter_39,,,gst_official_hsn_mstr
39172190,OTHER,chapter_39,,,gst_official_hsn_mstr
39172200,OF POLYMERS OF PROPYLENE,chapter_39,,,gst_official_hsn_mstr
39172310,SEAMLESS TUBES,chapter_39,,,gst_official_hsn_mstr
39172390,OTHER,chapter_39,,,gst_official_hsn_mstr
39172910,SEAMLESS TUBES OF COPOLYMERS OF VINYL ACETATE AND VINYL CHLORIDE,chapter_39,,,gst_official_hsn_mstr
39172920,SEAMLESS TUBES OF POLYMERS AND COPOLYMERS OF POLYSTYRENE,chapter_39,,,gst_official_hsn_mstr
39172930,"TUBES OF CELLULOSE NITRATE AND CELLULOID, WHETHER OR NOT PLASTICISED",chapter_39,,,gst_official_hsn_mstr
39172940,TUBES OF CELLULOSE ACETATE OR ACETATE BUTYRATE,chapter_39,,,gst_official_hsn_mstr
39172950,TUBES OF VINYL PLASTICS,chapter_39,,,gst_official_hsn_mstr
39172990,OTHER,chapter_39,,,gst_official_hsn_mstr
39173100,"FLEXIBLE TUBES, PIPES AND HOSES, HAVING A MINIMUM BURST PRESSURE OF 27.6 MPA",chapter_39,,,gst_official_hsn_mstr
39173210,"OF CONDENSATION OR REARRANGEMENT POLYMERIZATION PRODUCTS, WHETHER OR NOT CHEMICALLY MODIFIED",chapter_39,,,gst_official_hsn_mstr
39173220,OF ADDITION POLYMERISATION PRODUCTS,chapter_39,,,gst_official_hsn_mstr
39173290,OTHER,chapter_39,,,gst_official_hsn_mstr
39173300,"OTHER, NOT REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS, WITH FITTINGS",chapter_39,,,gst_official_hsn_mstr
39173910,"OF CONDENSATION OR REARRANGEMENT POLYMERIZATION PRODUCTS, WHETHER OR NOT CHEMICALLY MODIFIED",chapter_39,,,gst_official_hsn_mstr
39173920,OF ADDITION POLYMERISATION PRODUCTS,chapter_39,,,gst_official_hsn_mstr
39173990,OTHER,chapter_39,,,gst_official_hsn_mstr
39174000,FITTINGS,chapter_39,,,gst_official_hsn_mstr
39181010,"WALL OR CEILING COVERINGS COMBINED WITH KNITTED OR WOVEN FABRICS, NONWOVENS OR FELTS",chapter_39,,,gst_official_hsn_mstr
39181090,OTHER,chapter_39,,,gst_official_hsn_mstr
39189010,FLOOR COVERINGS OF LINOXYNE,chapter_39,,,gst_official_hsn_mstr
39189020,"WALL OR CEILING COVERINGS COMBINED WITH KNITTED OR WOVEN FABRICS, NONWOVENS OR FELTS",chapter_39,,,gst_official_hsn_mstr
39189090,OTHER,chapter_39,,,gst_official_hsn_mstr
39191000,IN ROLLS OF WIDTH NOT EXCEEDING 20 CM,chapter_39,,,gst_official_hsn_mstr
39199010,"PLASTIC STICKERS, WHETHER OR NOT PRINTED, EMBOSSED, OR IMPREGNATED",chapter_39,,,gst_official_hsn_mstr
39199020,CELLULOSE ADHESIVE TAPE,chapter_39,,,gst_official_hsn_mstr
39199090,OTHER,chapter_39,,,gst_official_hsn_mstr
39201011,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39201012,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39201013,"Geomembrane, confirming to IS 16352",chapter_39,,,gst_official_hsn_mstr
39201019,OTHER,chapter_39,,,gst_official_hsn_mstr
39201091,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39201092,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39201099,OTHER,chapter_39,,,gst_official_hsn_mstr
39202010,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39202020,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39202090,OTHER,chapter_39,,,gst_official_hsn_mstr
39203010,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39203020,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39203090,OTHER,chapter_39,,,gst_official_hsn_mstr
39204300,CONTAINING BY WEIGHT NOT LESS THAN 6% OF PLASTICIZERS,chapter_39,,,gst_official_hsn_mstr
39204900,OTHER,chapter_39,,,gst_official_hsn_mstr
39205111,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39205112,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39205119,OTHER,chapter_39,,,gst_official_hsn_mstr
39205191,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39205192,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39205199,OTHER,chapter_39,,,gst_official_hsn_mstr
39205911,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39205912,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39205919,OTHER,chapter_39,,,gst_official_hsn_mstr
39205991,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39205992,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39205999,OTHER,chapter_39,,,gst_official_hsn_mstr
39206110,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206120,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206190,OTHER,chapter_39,,,gst_official_hsn_mstr
39206210,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206220,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206290,OTHER,chapter_39,,,gst_official_hsn_mstr
39206310,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206320,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206390,OTHER,chapter_39,,,gst_official_hsn_mstr
39206911,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206912,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206919,OTHER,chapter_39,,,gst_official_hsn_mstr
39206921,"RIGID, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206922,"FLEXIBLE, PLAIN",chapter_39,,,gst_official_hsn_mstr
39206929,OTHER,chapter_39,,,gst_official_hsn_mstr
